"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-12-01 17:51:38",1764611498124,"train-data-three.vercel.app/api/training-files","POST","",-1,"5gxn6-1764611497781-d345f366f119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/training-files","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",-1,"iad1",-1,-1,"Error creating training file: Error: Conversation validation failed: No conversations found
    at n.createTrainingFile (/var/task/src/.next/server/chunks/2951.js:1:337)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async x (/var/task/src/.next/server/app/api/training-files/route.js:1:1914)
    at async /var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)
    at async r9.renderToResponseWithComponentsImpl (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:508)
    at async r9.renderPageComponent (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:5102)","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN7WNKX1GYTCT125E5B0B","",-1
"2025-12-01 17:51:38",1764611498123,"train-data-three.vercel.app/api/training-files","POST","",-1,"5gxn6-1764611497781-d345f366f119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/training-files","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",-1,"iad1",-1,-1,"Error creating training file: Error: Conversation validation failed: No conversations found
    at n.createTrainingFile (/var/task/src/.next/server/chunks/2951.js:1:337)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async x (/var/task/src/.next/server/app/api/training-files/route.js:1:1914)
    at async /var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)
    at async r9.renderToResponseWithComponentsImpl (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:508)
    at async r9.renderPageComponent (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:5102)","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN7WNKX1GYTCT125E5B0B","",-1
"2025-12-01 17:51:37",1764611497876,"train-data-three.vercel.app/api/training-files","POST","",400,"5gxn6-1764611497781-d345f366f119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","warning","production","main","","lambda","/api/training-files","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",242,"iad1",135,2048,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN7WNKX1GYTCT125E5B0B","mqFLQCjjBlVD",1
"2025-12-01 17:51:37",1764611497839,"train-data-three.vercel.app/api/training-files","POST","",-1,"5gxn6-1764611497781-d345f366f119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN7SX0ZF7DTGJCQNY7WYR","",-1
"2025-12-01 17:51:37",1764611497789,"train-data-three.vercel.app/api/training-files","POST","",200,"5gxn6-1764611497781-d345f366f119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN7SX0ZF7DTGJCQNY7WYR","28q20rIbE5vj",-1
"2025-12-01 17:51:36",1764611496728,"train-data-three.vercel.app/api/training-files","POST","",-1,"62cqk-1764611496228-55bf3b3b71ab","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/training-files","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",-1,"iad1",-1,-1,"Error creating training file: Error: Conversation validation failed: No conversations found
    at n.createTrainingFile (/var/task/src/.next/server/chunks/2951.js:1:337)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async x (/var/task/src/.next/server/app/api/training-files/route.js:1:1914)
    at async /var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)
    at async r9.renderToResponseWithComponentsImpl (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:508)
    at async r9.renderPageComponent (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:5102)","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN6ENT0GCV3CY5EZ36P11","",-1
"2025-12-01 17:51:36",1764611496728,"train-data-three.vercel.app/api/training-files","POST","",-1,"62cqk-1764611496228-55bf3b3b71ab","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/training-files","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",-1,"iad1",-1,-1,"Error creating training file: Error: Conversation validation failed: No conversations found
    at n.createTrainingFile (/var/task/src/.next/server/chunks/2951.js:1:337)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async x (/var/task/src/.next/server/app/api/training-files/route.js:1:1914)
    at async /var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)
    at async r9.renderToResponseWithComponentsImpl (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:508)
    at async r9.renderPageComponent (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:5102)","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN6ENT0GCV3CY5EZ36P11","",-1
"2025-12-01 17:51:36",1764611496405,"train-data-three.vercel.app/api/training-files","POST","",400,"62cqk-1764611496228-55bf3b3b71ab","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","warning","production","main","","lambda","/api/training-files","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",314,"iad1",135,2048,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN6ENT0GCV3CY5EZ36P11","mqFLQCjjBlVD",1
"2025-12-01 17:51:36",1764611496325,"train-data-three.vercel.app/api/training-files","POST","",-1,"62cqk-1764611496228-55bf3b3b71ab","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN69TG89B64FJKM3TBNGD","",-1
"2025-12-01 17:51:36",1764611496250,"train-data-three.vercel.app/api/training-files","POST","",200,"62cqk-1764611496228-55bf3b3b71ab","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_7tMyaZdemafby5C35wfpEYCmqJdh",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KBDGN69TG89B64FJKM3TBNGD","28q20rIbE5vj",-1
