"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-25 23:15:35",1764112535250,"train-data-three.vercel.app/api/conversations","GET","page=1&limit=25",200,"rpzrj-1764112535127-91a545a078a1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/conversations","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",275,"iad1",142,2048,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMT3PKA8R3T25TVQX62A14","ZLYkwFp3pyv6",1
"2025-11-25 23:15:35",1764112535212,"train-data-three.vercel.app/api/conversations","GET","page=1&limit=25",-1,"rpzrj-1764112535127-91a545a078a1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMT3K5W9T998MXKGY553VM","",-1
"2025-11-25 23:15:35",1764112535141,"train-data-three.vercel.app/api/conversations","GET","page=1&limit=25",200,"rpzrj-1764112535127-91a545a078a1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMT3K5W9T998MXKGY553VM","SNZXNGNKFxfT",-1
"2025-11-25 23:15:35",1764112535020,"train-data-three.vercel.app/conversations","GET","",-1,"wlq4f-1764112534812-779816743682","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMT3950C10BH6F1A6GHF0A","",-1
"2025-11-25 23:15:34",1764112534821,"train-data-three.vercel.app/conversations","GET","",200,"wlq4f-1764112534812-779816743682","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMT3950C10BH6F1A6GHF0A","SNZXNGNKFxfT",-1
"2025-11-25 23:10:34",1764112234289,"train-data-three.vercel.app/api/conversations","GET","page=1&limit=25",200,"kfg6q-1764112234190-24f6c8ce8f61","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/conversations","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",378,"iad1",142,2048,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMGXSHJJT85G7DFJ4VP7D4","ZLYkwFp3pyv6",1
"2025-11-25 23:10:34",1764112234253,"train-data-three.vercel.app/api/conversations","GET","page=1&limit=25",-1,"kfg6q-1764112234190-24f6c8ce8f61","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMGXPHMTKJ20B112MD447D","",-1
"2025-11-25 23:10:34",1764112234193,"train-data-three.vercel.app/api/conversations","GET","page=1&limit=25",200,"kfg6q-1764112234190-24f6c8ce8f61","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMGXPHMTKJ20B112MD447D","fad5Se5SBqvs",-1
"2025-11-25 23:10:34",1764112234046,"train-data-three.vercel.app/conversations","GET","",-1,"kfg6q-1764112233853-5363c0a4be26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMGXCC5P7THEXJH13G5785","",-1
"2025-11-25 23:10:33",1764112233868,"train-data-three.vercel.app/conversations","GET","",200,"kfg6q-1764112233853-5363c0a4be26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/middleware","train-data-three.vercel.app","train-data-three.vercel.app","dpl_9EH7pRBJjTTJEtURbvqwWFHqeofr",-1,"sfo1",-1,-1,"","prj_UfszjwayvL7tjgoovVcF0mC2178i","","","01KAYMGXCC5P7THEXJH13G5785","fad5Se5SBqvs",-1
